Path,Slice Name,Alias(s),Label,Min,Max,Must Support?,Is Modifier?,Is Summary?,Type(s),Short,Definition,Comments,Requirements,Default Value,Meaning When Missing,Fixed Value,Pattern,Example,Minimum Value,Maximum Value,Maximum Length,Binding Strength,Binding Description,Binding Value Set,Code,Slicing Discriminator,Slicing Description,Slicing Ordered,Slicing Rules,Base Path,Base Min,Base Max,Condition(s),Constraint(s),Mapping: Workflow Pattern,Mapping: RIM Mapping,Mapping: FiveWs Pattern Mapping,Mapping: Canadian Dental Association eclaims standard,Mapping: HL7 v2 Mapping,Mapping: Canadian Pharmacy Associaiton eclaims standard
Coverage.class[plan].extension,plan,"extensions
user content",,0,*,,,,"Extension {[]} {[]}
",Additional content defined by implementations,"May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.",,,,,,,,,,,,,,,,,Element.extension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",n/a,,,,,,
Coverage.class[plan].modifierExtension,plan,"extensions
user contentmodifiers",,0,*,,Y,Y,"Extension {[]} {[]}
",Extensions that cannot be ignored even if unrecognized,"May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).",,,,,,,,,,,,,,,,BackboneElement.modifierExtension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",N/A,,,,,,
Coverage.class[plan].type,plan,,,1,1,,,Y,"CodeableConcept {[]} {[]}
",Type of class such as 'group' or 'plan',"The type of classification for which an insurer-specific class label or number and optional name is provided, for example may be used to identify a class of coverage or employer group, Policy, Plan.",,The insurer issued label for a specific health card value.,,,,"<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <system value=""http://terminology.hl7.org/CodeSystem/coverage-class""/>
    <code value=""plan""/>
  </coding>
</valueCodeableConcept>",,,,,extensible,"The policy classifications, eg. Group, Plan, Class, etc.",http://hl7.org/fhir/ValueSet/coverage-class,,,,,Coverage.class.type,1,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.class[plan].value,plan,,,1,1,Y,,Y,"string {[]} {[]}
",Plan Number,The alphanumeric string value associated with the insurer issued label.,Business concept used by a health plan to describe its benefit offerings (154),The insurer issued label and value are necessary to identify the specific policy.,,,,,,,,,,,,,,,,Coverage.class.value,1,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","C11 (Division,Section)",IN1-8,C.31,,,,
Coverage.class[plan].name,plan,,,0,1,Y,,Y,"string {[]} {[]}
",Plan Name,A short description for the class.,Name of the health plan benefit offering assigned to the Plan Identifier (155),Used to provide a meaningful description in correspondence to the patient.,,,,,,,,,,,,,,,,Coverage.class.name,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","C11 (Division,Section)",IN1-8,C.31,,,,
Coverage.order,,,,0,1,,,Y,"positiveInt {[]} {[]}
",Relative order of the coverage,"The order of applicability of this coverage relative to other coverages which are currently in force. Note, there may be gaps in the numbering and this does not imply primary, secondary etc. as the specific positioning of coverages depends upon the episode of care.",,Used in managing the coordination of benefits.,,,,,,,,,,,,,,,,Coverage.order,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",- No exact HL7 v2 equivalent concept seems to exist;,,,,,,
Coverage.network,,,,0,1,,,Y,"string {[]} {[]}
",Insurer network,"The insurer-specific identifier for the insurer-defined network of providers to which the beneficiary may seek treatment which will be covered at the 'in-network' rate, otherwise 'out of network' terms and conditions apply.",,Used in referral for treatment and in claims processing.,,,,,,,,,,,,,,,,Coverage.network,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",D10,,,,,,
Coverage.costToBeneficiary,,"CoPay
DeductibleExceptions",,0,*,,,,"BackboneElement {[]} {[]}
",Patient payments for services/products,A suite of codes indicating the cost category and associated amount which have been detailed in the policy and may have been  included on the health card.,"For example by knowing the patient visit co-pay, the provider can collect the amount prior to undertaking treatment.",Required by providers to manage financial transaction with the patient.,,,,,,,,,,,,,,,,Coverage.costToBeneficiary,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.costToBeneficiary.id,,,,0,1,,,,"string {[]} {[]}
",Unique id for inter-element referencing,Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.,,,,,,,,,,,,,,,,,,Element.id,0,1,,,n/a,,,,,,
Coverage.costToBeneficiary.extension,,"extensions
user content",,0,*,,,,"Extension {[]} {[]}
",Additional content defined by implementations,"May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.",,,,,,,,,,,,,,,,,Element.extension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",n/a,,,,,,
Coverage.costToBeneficiary.modifierExtension,,"extensions
user contentmodifiers",,0,*,,Y,Y,"Extension {[]} {[]}
",Extensions that cannot be ignored even if unrecognized,"May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).",,,,,,,,,,,,,,,,BackboneElement.modifierExtension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",N/A,,,,,,
Coverage.costToBeneficiary.type,,,,0,1,,,Y,"CodeableConcept {[]} {[]}
",Cost category,The category of patient centric costs associated with treatment.,"For example visit, specialist visits, emergency, inpatient care, etc.",Needed to identify the category associated with the amount for the patient.,,,,,,,,,extensible,The types of services to which patient copayments are specified.,http://hl7.org/fhir/ValueSet/coverage-copay-type,,,,,Coverage.costToBeneficiary.type,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.costToBeneficiary.value[x],,,,1,1,,,Y,"Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
Money {[]} {[]}",The amount or percentage due from the beneficiary,The amount due from the patient for the cost category.,Amount may be expressed as a percentage of the service/product cost or a fixed amount of currency.,Needed to identify the amount for the patient associated with the category.,,,,,,,,,,,,,,,,Coverage.costToBeneficiary.value[x],1,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","C11 (Division,Section)",IN1-8,C.31,,,,
Coverage.costToBeneficiary.exception,,,,0,*,,,,"BackboneElement {[]} {[]}
",Exceptions for patient payments,A suite of codes indicating exceptions or reductions to patient costs and their effective periods.,,Required by providers to manage financial transaction with the patient.,,,,,,,,,,,,,,,,Coverage.costToBeneficiary.exception,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.costToBeneficiary.exception.id,,,,0,1,,,,"string {[]} {[]}
",Unique id for inter-element referencing,Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.,,,,,,,,,,,,,,,,,,Element.id,0,1,,,n/a,,,,,,
Coverage.costToBeneficiary.exception.extension,,"extensions
user content",,0,*,,,,"Extension {[]} {[]}
",Additional content defined by implementations,"May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.",,,,,,,,,,,,,,,,,Element.extension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",n/a,,,,,,
Coverage.costToBeneficiary.exception.modifierExtension,,"extensions
user contentmodifiers",,0,*,,Y,Y,"Extension {[]} {[]}
",Extensions that cannot be ignored even if unrecognized,"May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).",,,,,,,,,,,,,,,,BackboneElement.modifierExtension,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}",N/A,,,,,,
Coverage.costToBeneficiary.exception.type,,,,1,1,,,Y,"CodeableConcept {[]} {[]}
",Exception category,The code for the specific exception.,,Needed to identify the exception associated with the amount for the patient.,,,,,,,,,example,The types of exceptions from the part or full value of financial obligations such as copays.,http://hl7.org/fhir/ValueSet/coverage-financial-exception,,,,,Coverage.costToBeneficiary.exception.type,1,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.costToBeneficiary.exception.period,,,,0,1,,,Y,"Period {[]} {[]}
",The effective period of the exception,The timeframe during when the exception is in force.,,Needed to identify the applicable timeframe for the exception for the correct calculation of patient costs.,,,,,,,,,,,,,,,,Coverage.costToBeneficiary.exception.period,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.subrogation,,,,0,1,,,,"boolean {[]} {[]}
",Reimbursement to insurer,When 'subrogation=true' this insurance instance has been included not for adjudication but to provide insurers with the details to recover costs.,"Typically, automotive and worker's compensation policies would be flagged with 'subrogation=true' to enable healthcare payors to collect against accident claims.",See definition for when to be used.,,,,,,,,,,,,,,,,Coverage.subrogation,0,1,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",,,,,,,
Coverage.contract,,,,0,*,,,,"Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Contract]]}
",Contract details,The policy(s) which constitute this insurance coverage.,,To reference the legally binding contract between the policy holder and the insurer.,,,,,,,,,,,,,,,,Coverage.contract,0,*,,"ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",n/a,D01 through D09,"IN1-16, 18,  19",C.35,,,
